count,as_of_year,county_name,state_name
"109","2012","Appanoose County","Iowa"
"78","2013","Appanoose County","Iowa"
"48","2014","Appanoose County","Iowa"
"33","2012","Audubon County","Iowa"
"44","2013","Audubon County","Iowa"
"19","2014","Audubon County","Iowa"
"669","2012","Benton County","Iowa"
"479","2013","Benton County","Iowa"
"250","2014","Benton County","Iowa"
"2742","2012","Black Hawk County","Iowa"
"1810","2013","Black Hawk County","Iowa"
"1120","2014","Black Hawk County","Iowa"
"547","2012","Boone County","Iowa"
"458","2013","Boone County","Iowa"
"177","2014","Boone County","Iowa"
"609","2012","Bremer County","Iowa"
"441","2013","Bremer County","Iowa"
"323","2014","Bremer County","Iowa"
"485","2012","Buchanan County","Iowa"
"276","2013","Buchanan County","Iowa"
"191","2014","Buchanan County","Iowa"
"210","2012","Buena Vista County","Iowa"
"152","2013","Buena Vista County","Iowa"
"53","2014","Buena Vista County","Iowa"
"255","2012","Butler County","Iowa"
"199","2013","Butler County","Iowa"
"132","2014","Butler County","Iowa"
"113","2012","Calhoun County","Iowa"
"66","2013","Calhoun County","Iowa"
"32","2014","Calhoun County","Iowa"
"252","2012","Carroll County","Iowa"
"186","2013","Carroll County","Iowa"
"80","2014","Carroll County","Iowa"
"148","2012","Cass County","Iowa"
"129","2013","Cass County","Iowa"
"93","2014","Cass County","Iowa"
"414","2012","Cedar County","Iowa"
"332","2013","Cedar County","Iowa"
"139","2014","Cedar County","Iowa"
"455","2012","Cerro Gordo County","Iowa"
"340","2013","Cerro Gordo County","Iowa"
"173","2014","Cerro Gordo County","Iowa"
"112","2012","Cherokee County","Iowa"
"83","2013","Cherokee County","Iowa"
"37","2014","Cherokee County","Iowa"
"139","2012","Chickasaw County","Iowa"
"124","2013","Chickasaw County","Iowa"
"83","2014","Chickasaw County","Iowa"
"140","2012","Clarke County","Iowa"
"92","2013","Clarke County","Iowa"
"43","2014","Clarke County","Iowa"
"289","2012","Clay County","Iowa"
"210","2013","Clay County","Iowa"
"81","2014","Clay County","Iowa"
"353","2012","Clayton County","Iowa"
"224","2013","Clayton County","Iowa"
"116","2014","Clayton County","Iowa"
"793","2012","Clinton County","Iowa"
"591","2013","Clinton County","Iowa"
"289","2014","Clinton County","Iowa"
"237","2012","Crawford County","Iowa"
"165","2013","Crawford County","Iowa"
"102","2014","Crawford County","Iowa"
"3176","2012","Dallas County","Iowa"
"1725","2013","Dallas County","Iowa"
"699","2014","Dallas County","Iowa"
"87","2012","Davis County","Iowa"
"91","2013","Davis County","Iowa"
"45","2014","Davis County","Iowa"
"78","2012","Decatur County","Iowa"
"64","2013","Decatur County","Iowa"
"38","2014","Decatur County","Iowa"
"580","2012","Delaware County","Iowa"
"356","2013","Delaware County","Iowa"
"158","2014","Delaware County","Iowa"
"478","2012","Des Moines County","Iowa"
"352","2013","Des Moines County","Iowa"
"181","2014","Des Moines County","Iowa"
"557","2012","Dickinson County","Iowa"
"313","2013","Dickinson County","Iowa"
"126","2014","Dickinson County","Iowa"
"3868","2012","Dubuque County","Iowa"
"1869","2013","Dubuque County","Iowa"
"727","2014","Dubuque County","Iowa"
"98","2012","Emmet County","Iowa"
"58","2013","Emmet County","Iowa"
"26","2014","Emmet County","Iowa"
"220","2012","Fayette County","Iowa"
"165","2013","Fayette County","Iowa"
"150","2014","Fayette County","Iowa"
"60","2012","Floyd County","Iowa"
"66","2013","Floyd County","Iowa"
"34","2014","Floyd County","Iowa"
"55","2012","Franklin County","Iowa"
"41","2013","Franklin County","Iowa"
"27","2014","Franklin County","Iowa"
"95","2012","Fremont County","Iowa"
"96","2013","Fremont County","Iowa"
"53","2014","Fremont County","Iowa"
"116","2012","Greene County","Iowa"
"71","2013","Greene County","Iowa"
"43","2014","Greene County","Iowa"
"365","2012","Grundy County","Iowa"
"227","2013","Grundy County","Iowa"
"104","2014","Grundy County","Iowa"
"160","2012","Guthrie County","Iowa"
"162","2013","Guthrie County","Iowa"
"81","2014","Guthrie County","Iowa"
"164","2012","Hamilton County","Iowa"
"123","2013","Hamilton County","Iowa"
"63","2014","Hamilton County","Iowa"
"60","2012","Hancock County","Iowa"
"86","2013","Hancock County","Iowa"
"42","2014","Hancock County","Iowa"
"221","2012","Hardin County","Iowa"
"145","2013","Hardin County","Iowa"
"80","2014","Hardin County","Iowa"
"285","2012","Harrison County","Iowa"
"217","2013","Harrison County","Iowa"
"112","2014","Harrison County","Iowa"
"198","2012","Henry County","Iowa"
"191","2013","Henry County","Iowa"
"87","2014","Henry County","Iowa"
"34","2012","Howard County","Iowa"
"20","2013","Howard County","Iowa"
"20","2014","Howard County","Iowa"
"181","2012","Humboldt County","Iowa"
"109","2013","Humboldt County","Iowa"
"46","2014","Humboldt County","Iowa"
"99","2012","Ida County","Iowa"
"78","2013","Ida County","Iowa"
"46","2014","Ida County","Iowa"
"319","2012","Iowa County","Iowa"
"239","2013","Iowa County","Iowa"
"127","2014","Iowa County","Iowa"
"332","2012","Jackson County","Iowa"
"202","2013","Jackson County","Iowa"
"105","2014","Jackson County","Iowa"
"675","2012","Jasper County","Iowa"
"510","2013","Jasper County","Iowa"
"250","2014","Jasper County","Iowa"
"199","2012","Jefferson County","Iowa"
"145","2013","Jefferson County","Iowa"
"85","2014","Jefferson County","Iowa"
"3347","2012","Johnson County","Iowa"
"2376","2013","Johnson County","Iowa"
"855","2014","Johnson County","Iowa"
"471","2012","Jones County","Iowa"
"350","2013","Jones County","Iowa"
"178","2014","Jones County","Iowa"
"88","2012","Keokuk County","Iowa"
"88","2013","Keokuk County","Iowa"
"46","2014","Keokuk County","Iowa"
"229","2012","Kossuth County","Iowa"
"146","2013","Kossuth County","Iowa"
"69","2014","Kossuth County","Iowa"
"264","2012","Lee County","Iowa"
"194","2013","Lee County","Iowa"
"68","2014","Lee County","Iowa"
"5982","2012","Linn County","Iowa"
"4390","2013","Linn County","Iowa"
"1715","2014","Linn County","Iowa"
"80","2012","Louisa County","Iowa"
"65","2013","Louisa County","Iowa"
"37","2014","Louisa County","Iowa"
"120","2012","Lucas County","Iowa"
"112","2013","Lucas County","Iowa"
"57","2014","Lucas County","Iowa"
"199","2012","Lyon County","Iowa"
"124","2013","Lyon County","Iowa"
"72","2014","Lyon County","Iowa"
"455","2012","Madison County","Iowa"
"283","2013","Madison County","Iowa"
"143","2014","Madison County","Iowa"
"345","2012","Mahaska County","Iowa"
"285","2013","Mahaska County","Iowa"
"137","2014","Mahaska County","Iowa"
"731","2012","Marion County","Iowa"
"478","2013","Marion County","Iowa"
"181","2014","Marion County","Iowa"
"534","2012","Marshall County","Iowa"
"415","2013","Marshall County","Iowa"
"203","2014","Marshall County","Iowa"
"402","2012","Mills County","Iowa"
"264","2013","Mills County","Iowa"
"120","2014","Mills County","Iowa"
"37","2012","Mitchell County","Iowa"
"27","2013","Mitchell County","Iowa"
"18","2014","Mitchell County","Iowa"
"102","2012","Monona County","Iowa"
"80","2013","Monona County","Iowa"
"69","2014","Monona County","Iowa"
"84","2012","Monroe County","Iowa"
"79","2013","Monroe County","Iowa"
"37","2014","Monroe County","Iowa"
"122","2012","Montgomery County","Iowa"
"136","2013","Montgomery County","Iowa"
"66","2014","Montgomery County","Iowa"
"495","2012","Muscatine County","Iowa"
"386","2013","Muscatine County","Iowa"
"235","2014","Muscatine County","Iowa"
"71","2012","O'Brien County","Iowa"
"70","2013","O'Brien County","Iowa"
"51","2014","O'Brien County","Iowa"
"43","2012","Osceola County","Iowa"
"45","2013","Osceola County","Iowa"
"14","2014","Osceola County","Iowa"
"139","2012","Page County","Iowa"
"164","2013","Page County","Iowa"
"55","2014","Page County","Iowa"
"93","2012","Palo Alto County","Iowa"
"50","2013","Palo Alto County","Iowa"
"28","2014","Palo Alto County","Iowa"
"391","2012","Plymouth County","Iowa"
"249","2013","Plymouth County","Iowa"
"177","2014","Plymouth County","Iowa"
"47","2012","Pocahontas County","Iowa"
"37","2013","Pocahontas County","Iowa"
"19","2014","Pocahontas County","Iowa"
"12858","2012","Polk County","Iowa"
"8209","2013","Polk County","Iowa"
"3203","2014","Polk County","Iowa"
"1876","2012","Pottawattamie County","Iowa"
"1334","2013","Pottawattamie County","Iowa"
"584","2014","Pottawattamie County","Iowa"
"290","2012","Poweshiek County","Iowa"
"260","2013","Poweshiek County","Iowa"
"97","2014","Poweshiek County","Iowa"
"55","2012","Ringgold County","Iowa"
"39","2013","Ringgold County","Iowa"
"25","2014","Ringgold County","Iowa"
"83","2012","Sac County","Iowa"
"73","2013","Sac County","Iowa"
"40","2014","Sac County","Iowa"
"5140","2012","Scott County","Iowa"
"3162","2013","Scott County","Iowa"
"1317","2014","Scott County","Iowa"
"208","2012","Shelby County","Iowa"
"136","2013","Shelby County","Iowa"
"72","2014","Shelby County","Iowa"
"515","2012","Sioux County","Iowa"
"210","2013","Sioux County","Iowa"
"118","2014","Sioux County","Iowa"
"2047","2012","Story County","Iowa"
"1246","2013","Story County","Iowa"
"531","2014","Story County","Iowa"
"235","2012","Tama County","Iowa"
"207","2013","Tama County","Iowa"
"116","2014","Tama County","Iowa"
"46","2012","Taylor County","Iowa"
"38","2013","Taylor County","Iowa"
"14","2014","Taylor County","Iowa"
"109","2012","Union County","Iowa"
"85","2013","Union County","Iowa"
"43","2014","Union County","Iowa"
"42","2012","Van Buren County","Iowa"
"36","2013","Van Buren County","Iowa"
"16","2014","Van Buren County","Iowa"
"343","2012","Wapello County","Iowa"
"335","2013","Wapello County","Iowa"
"180","2014","Wapello County","Iowa"
"1443","2012","Warren County","Iowa"
"971","2013","Warren County","Iowa"
"371","2014","Warren County","Iowa"
"504","2012","Washington County","Iowa"
"341","2013","Washington County","Iowa"
"140","2014","Washington County","Iowa"
"53","2012","Wayne County","Iowa"
"38","2013","Wayne County","Iowa"
"34","2014","Wayne County","Iowa"
"647","2012","Webster County","Iowa"
"359","2013","Webster County","Iowa"
"187","2014","Webster County","Iowa"
"45","2012","Winnebago County","Iowa"
"94","2013","Winnebago County","Iowa"
"38","2014","Winnebago County","Iowa"
"200","2012","Winneshiek County","Iowa"
"124","2013","Winneshiek County","Iowa"
"53","2014","Winneshiek County","Iowa"
"1766","2012","Woodbury County","Iowa"
"1227","2013","Woodbury County","Iowa"
"621","2014","Woodbury County","Iowa"
"55","2012","Worth County","Iowa"
"48","2013","Worth County","Iowa"
"29","2014","Worth County","Iowa"
"84","2012","Wright County","Iowa"
"72","2013","Wright County","Iowa"
"38","2014","Wright County","Iowa"
"11","2012","","Kansas"
"5","2013","","Kansas"
"93","2012","Allen County","Kansas"
"70","2013","Allen County","Kansas"
"41","2014","Allen County","Kansas"
"63","2012","Anderson County","Kansas"
"79","2013","Anderson County","Kansas"
"34","2014","Anderson County","Kansas"
"223","2012","Atchison County","Kansas"
"208","2013","Atchison County","Kansas"
"107","2014","Atchison County","Kansas"
"14","2012","Barber County","Kansas"
"12","2013","Barber County","Kansas"
"6","2014","Barber County","Kansas"
"164","2012","Barton County","Kansas"
"139","2013","Barton County","Kansas"
"78","2014","Barton County","Kansas"
"71","2012","Bourbon County","Kansas"
"84","2013","Bourbon County","Kansas"
"34","2014","Bourbon County","Kansas"
"124","2012","Brown County","Kansas"
"121","2013","Brown County","Kansas"
"47","2014","Brown County","Kansas"
"1143","2012","Butler County","Kansas"
"852","2013","Butler County","Kansas"
"452","2014","Butler County","Kansas"
"16","2012","Chase County","Kansas"
"14","2013","Chase County","Kansas"
"5","2014","Chase County","Kansas"
"11","2012","Chautauqua County","Kansas"
"5","2013","Chautauqua County","Kansas"
"3","2014","Chautauqua County","Kansas"
"176","2012","Cherokee County","Kansas"
"151","2013","Cherokee County","Kansas"
"84","2014","Cherokee County","Kansas"
"13","2012","Cheyenne County","Kansas"
"9","2013","Cheyenne County","Kansas"
"8","2014","Cheyenne County","Kansas"
"5","2012","Clark County","Kansas"
"8","2013","Clark County","Kansas"
"9","2014","Clark County","Kansas"
"113","2012","Clay County","Kansas"
"65","2013","Clay County","Kansas"
"39","2014","Clay County","Kansas"
"70","2012","Cloud County","Kansas"
"59","2013","Cloud County","Kansas"
"26","2014","Cloud County","Kansas"
"128","2012","Coffey County","Kansas"
"118","2013","Coffey County","Kansas"
"68","2014","Coffey County","Kansas"
"4","2013","Comanche County","Kansas"
"2","2014","Comanche County","Kansas"
"262","2012","Cowley County","Kansas"
"236","2013","Cowley County","Kansas"
"103","2014","Cowley County","Kansas"
"350","2012","Crawford County","Kansas"
"307","2013","Crawford County","Kansas"
"110","2014","Crawford County","Kansas"
"7","2012","Decatur County","Kansas"
"1","2013","Decatur County","Kansas"
"5","2014","Decatur County","Kansas"
"184","2012","Dickinson County","Kansas"
"195","2013","Dickinson County","Kansas"
"94","2014","Dickinson County","Kansas"
"96","2012","Doniphan County","Kansas"
"89","2013","Doniphan County","Kansas"
"65","2014","Doniphan County","Kansas"
"2302","2012","Douglas County","Kansas"
"1536","2013","Douglas County","Kansas"
"611","2014","Douglas County","Kansas"
"13","2012","Edwards County","Kansas"
"11","2013","Edwards County","Kansas"
"5","2014","Edwards County","Kansas"
"3","2012","Elk County","Kansas"
"5","2013","Elk County","Kansas"
"2","2014","Elk County","Kansas"
"230","2012","Ellis County","Kansas"
"202","2013","Ellis County","Kansas"
"81","2014","Ellis County","Kansas"
"9","2012","Ellsworth County","Kansas"
"8","2013","Ellsworth County","Kansas"
"4","2014","Ellsworth County","Kansas"
"247","2012","Finney County","Kansas"
"224","2013","Finney County","Kansas"
"134","2014","Finney County","Kansas"
"191","2012","Ford County","Kansas"
"176","2013","Ford County","Kansas"
"89","2014","Ford County","Kansas"
"438","2012","Franklin County","Kansas"
"401","2013","Franklin County","Kansas"
"138","2014","Franklin County","Kansas"
"428","2012","Geary County","Kansas"
"327","2013","Geary County","Kansas"
"171","2014","Geary County","Kansas"
"8","2012","Gove County","Kansas"
"16","2013","Gove County","Kansas"
"8","2014","Gove County","Kansas"
"4","2012","Graham County","Kansas"
"7","2013","Graham County","Kansas"
"3","2014","Graham County","Kansas"
"17","2012","Grant County","Kansas"
"21","2013","Grant County","Kansas"
"12","2014","Grant County","Kansas"
"43","2012","Gray County","Kansas"
"31","2013","Gray County","Kansas"
"20","2014","Gray County","Kansas"
"3","2012","Greeley County","Kansas"
"7","2013","Greeley County","Kansas"
"1","2014","Greeley County","Kansas"
"31","2012","Greenwood County","Kansas"
"44","2013","Greenwood County","Kansas"
"19","2014","Greenwood County","Kansas"
"2","2012","Hamilton County","Kansas"
"13","2013","Hamilton County","Kansas"
"8","2014","Hamilton County","Kansas"
"38","2012","Harper County","Kansas"
"34","2013","Harper County","Kansas"
"21","2014","Harper County","Kansas"
"649","2012","Harvey County","Kansas"
"492","2013","Harvey County","Kansas"
"210","2014","Harvey County","Kansas"
"13","2012","Haskell County","Kansas"
"21","2013","Haskell County","Kansas"
"13","2014","Haskell County","Kansas"
"6","2012","Hodgeman County","Kansas"
"6","2013","Hodgeman County","Kansas"
"5","2014","Hodgeman County","Kansas"
"247","2012","Jackson County","Kansas"
"199","2013","Jackson County","Kansas"
"105","2014","Jackson County","Kansas"
"351","2012","Jefferson County","Kansas"
"346","2013","Jefferson County","Kansas"
"170","2014","Jefferson County","Kansas"
"5","2012","Jewell County","Kansas"
"5","2013","Jewell County","Kansas"
"7","2014","Jewell County","Kansas"
"19308","2012","Johnson County","Kansas"
"11553","2013","Johnson County","Kansas"
"4413","2014","Johnson County","Kansas"
"20","2012","Kearny County","Kansas"
"16","2013","Kearny County","Kansas"
"10","2014","Kearny County","Kansas"
"91","2012","Kingman County","Kansas"
"76","2013","Kingman County","Kansas"
"47","2014","Kingman County","Kansas"
"5","2012","Kiowa County","Kansas"
"4","2013","Kiowa County","Kansas"
"3","2014","Kiowa County","Kansas"
"107","2012","Labette County","Kansas"
"109","2013","Labette County","Kansas"
"60","2014","Labette County","Kansas"
"1","2012","Lane County","Kansas"
"2","2013","Lane County","Kansas"
"3","2014","Lane County","Kansas"
"1703","2012","Leavenworth County","Kansas"
"1177","2013","Leavenworth County","Kansas"
"485","2014","Leavenworth County","Kansas"
"11","2012","Lincoln County","Kansas"
"17","2013","Lincoln County","Kansas"
"6","2014","Lincoln County","Kansas"
"105","2012","Linn County","Kansas"
"89","2013","Linn County","Kansas"
"33","2014","Linn County","Kansas"
"8","2012","Logan County","Kansas"
"13","2013","Logan County","Kansas"
"6","2014","Logan County","Kansas"
"236","2012","Lyon County","Kansas"
"195","2013","Lyon County","Kansas"
"96","2014","Lyon County","Kansas"
"127","2012","Marion County","Kansas"
"129","2013","Marion County","Kansas"
"53","2014","Marion County","Kansas"
"54","2012","Marshall County","Kansas"
"49","2013","Marshall County","Kansas"
"20","2014","Marshall County","Kansas"
"237","2012","McPherson County","Kansas"
"185","2013","McPherson County","Kansas"
"118","2014","McPherson County","Kansas"
"18","2012","Meade County","Kansas"
"17","2013","Meade County","Kansas"
"27","2014","Meade County","Kansas"
"806","2012","Miami County","Kansas"
"604","2013","Miami County","Kansas"
"241","2014","Miami County","Kansas"
"37","2012","Mitchell County","Kansas"
"46","2013","Mitchell County","Kansas"
"20","2014","Mitchell County","Kansas"
"192","2012","Montgomery County","Kansas"
"193","2013","Montgomery County","Kansas"
"79","2014","Montgomery County","Kansas"
"30","2012","Morris County","Kansas"
"34","2013","Morris County","Kansas"
"11","2014","Morris County","Kansas"
"12","2012","Morton County","Kansas"
"19","2013","Morton County","Kansas"
"14","2014","Morton County","Kansas"
"189","2012","Nemaha County","Kansas"
"122","2013","Nemaha County","Kansas"
"43","2014","Nemaha County","Kansas"
"89","2012","Neosho County","Kansas"
"93","2013","Neosho County","Kansas"
"43","2014","Neosho County","Kansas"
"5","2012","Ness County","Kansas"
"8","2013","Ness County","Kansas"
"4","2014","Ness County","Kansas"
"10","2012","Norton County","Kansas"
"18","2013","Norton County","Kansas"
"12","2014","Norton County","Kansas"
"236","2012","Osage County","Kansas"
"234","2013","Osage County","Kansas"
"131","2014","Osage County","Kansas"
"21","2012","Osborne County","Kansas"
"17","2013","Osborne County","Kansas"
"11","2014","Osborne County","Kansas"
"76","2012","Ottawa County","Kansas"
"52","2013","Ottawa County","Kansas"
"34","2014","Ottawa County","Kansas"
"36","2012","Pawnee County","Kansas"
"26","2013","Pawnee County","Kansas"
"31","2014","Pawnee County","Kansas"
"9","2012","Phillips County","Kansas"
"19","2013","Phillips County","Kansas"
"7","2014","Phillips County","Kansas"
"570","2012","Pottawatomie County","Kansas"
"417","2013","Pottawatomie County","Kansas"
"197","2014","Pottawatomie County","Kansas"
"43","2012","Pratt County","Kansas"
"41","2013","Pratt County","Kansas"
"28","2014","Pratt County","Kansas"
"2","2012","Rawlins County","Kansas"
"5","2013","Rawlins County","Kansas"
"3","2014","Rawlins County","Kansas"
"867","2012","Reno County","Kansas"
"654","2013","Reno County","Kansas"
"362","2014","Reno County","Kansas"
"11","2012","Republic County","Kansas"
"10","2013","Republic County","Kansas"
"10","2014","Republic County","Kansas"
"37","2012","Rice County","Kansas"
"24","2013","Rice County","Kansas"
"27","2014","Rice County","Kansas"
"984","2012","Riley County","Kansas"
"549","2013","Riley County","Kansas"
"253","2014","Riley County","Kansas"
"15","2012","Rooks County","Kansas"
"17","2013","Rooks County","Kansas"
"9","2014","Rooks County","Kansas"
"14","2012","Rush County","Kansas"
"18","2013","Rush County","Kansas"
"8","2014","Rush County","Kansas"
"29","2012","Russell County","Kansas"
"30","2013","Russell County","Kansas"
"13","2014","Russell County","Kansas"
"535","2012","Saline County","Kansas"
"407","2013","Saline County","Kansas"
"178","2014","Saline County","Kansas"
"13","2012","Scott County","Kansas"
"9","2013","Scott County","Kansas"
"13","2014","Scott County","Kansas"
"7855","2012","Sedgwick County","Kansas"
"5807","2013","Sedgwick County","Kansas"
"2819","2014","Sedgwick County","Kansas"
"127","2012","Seward County","Kansas"
"124","2013","Seward County","Kansas"
"76","2014","Seward County","Kansas"
"2993","2012","Shawnee County","Kansas"
"2414","2013","Shawnee County","Kansas"
"1228","2014","Shawnee County","Kansas"
"3","2012","Sheridan County","Kansas"
"6","2013","Sheridan County","Kansas"
"3","2014","Sheridan County","Kansas"
"27","2012","Sherman County","Kansas"
"17","2013","Sherman County","Kansas"
"16","2014","Sherman County","Kansas"
"3","2012","Smith County","Kansas"
"8","2013","Smith County","Kansas"
"3","2014","Smith County","Kansas"
"18","2012","Stafford County","Kansas"
"18","2013","Stafford County","Kansas"
"9","2014","Stafford County","Kansas"
"2","2013","Stanton County","Kansas"
"3","2014","Stanton County","Kansas"
"37","2012","Stevens County","Kansas"
"18","2013","Stevens County","Kansas"
"23","2014","Stevens County","Kansas"
"285","2012","Sumner County","Kansas"
"256","2013","Sumner County","Kansas"
"168","2014","Sumner County","Kansas"
"40","2012","Thomas County","Kansas"
"38","2013","Thomas County","Kansas"
"24","2014","Thomas County","Kansas"
"19","2012","Trego County","Kansas"
"5","2013","Trego County","Kansas"
"9","2014","Trego County","Kansas"
"133","2012","Wabaunsee County","Kansas"
"119","2013","Wabaunsee County","Kansas"
"70","2014","Wabaunsee County","Kansas"
"7","2012","Wallace County","Kansas"
"4","2013","Wallace County","Kansas"
"5","2014","Wallace County","Kansas"
"34","2012","Washington County","Kansas"
"34","2013","Washington County","Kansas"
"20","2014","Washington County","Kansas"
"1","2012","Wichita County","Kansas"
"8","2013","Wichita County","Kansas"
"1","2014","Wichita County","Kansas"
"35","2012","Wilson County","Kansas"
"46","2013","Wilson County","Kansas"
"19","2014","Wilson County","Kansas"
"17","2012","Woodson County","Kansas"
"21","2013","Woodson County","Kansas"
"13","2014","Woodson County","Kansas"
"1491","2012","Wyandotte County","Kansas"
"1255","2013","Wyandotte County","Kansas"
"584","2014","Wyandotte County","Kansas"
"53","2012","","Kentucky"
"36","2013","","Kentucky"
"29","2014","","Kentucky"
"86","2012","Adair County","Kentucky"
"78","2013","Adair County","Kentucky"
"38","2014","Adair County","Kentucky"
"228","2012","Allen County","Kentucky"
"265","2013","Allen County","Kentucky"
"151","2014","Allen County","Kentucky"
"405","2012","Anderson County","Kentucky"
"337","2013","Anderson County","Kentucky"
"158","2014","Anderson County","Kentucky"
"69","2012","Ballard County","Kentucky"
"73","2013","Ballard County","Kentucky"
"35","2014","Ballard County","Kentucky"
"505","2012","Barren County","Kentucky"
"333","2013","Barren County","Kentucky"
"161","2014","Barren County","Kentucky"
"70","2012","Bath County","Kentucky"
"69","2013","Bath County","Kentucky"
"26","2014","Bath County","Kentucky"
"107","2012","Bell County","Kentucky"
"102","2013","Bell County","Kentucky"
"64","2014","Bell County","Kentucky"
"4507","2012","Boone County","Kentucky"
"2699","2013","Boone County","Kentucky"
"1180","2014","Boone County","Kentucky"
"316","2012","Bourbon County","Kentucky"
"228","2013","Bourbon County","Kentucky"
"127","2014","Bourbon County","Kentucky"
"672","2012","Boyd County","Kentucky"
"581","2013","Boyd County","Kentucky"
"298","2014","Boyd County","Kentucky"
"380","2012","Boyle County","Kentucky"
"308","2013","Boyle County","Kentucky"
"118","2014","Boyle County","Kentucky"
"118","2012","Bracken County","Kentucky"
"107","2013","Bracken County","Kentucky"
"49","2014","Bracken County","Kentucky"
"37","2012","Breathitt County","Kentucky"
"26","2013","Breathitt County","Kentucky"
"9","2014","Breathitt County","Kentucky"
"172","2012","Breckinridge County","Kentucky"
"133","2013","Breckinridge County","Kentucky"
"81","2014","Breckinridge County","Kentucky"
"1932","2012","Bullitt County","Kentucky"
"1478","2013","Bullitt County","Kentucky"
"707","2014","Bullitt County","Kentucky"
"107","2012","Butler County","Kentucky"
"113","2013","Butler County","Kentucky"
"61","2014","Butler County","Kentucky"
"143","2012","Caldwell County","Kentucky"
"108","2013","Caldwell County","Kentucky"
"52","2014","Caldwell County","Kentucky"
"441","2012","Calloway County","Kentucky"
"371","2013","Calloway County","Kentucky"
"136","2014","Calloway County","Kentucky"
"2640","2012","Campbell County","Kentucky"
"1858","2013","Campbell County","Kentucky"
"743","2014","Campbell County","Kentucky"
"28","2012","Carlisle County","Kentucky"
"19","2013","Carlisle County","Kentucky"
"11","2014","Carlisle County","Kentucky"
"90","2012","Carroll County","Kentucky"
"66","2013","Carroll County","Kentucky"
"36","2014","Carroll County","Kentucky"
"138","2012","Carter County","Kentucky"
"103","2013","Carter County","Kentucky"
"74","2014","Carter County","Kentucky"
"69","2012","Casey County","Kentucky"
"61","2013","Casey County","Kentucky"
"36","2014","Casey County","Kentucky"
"623","2012","Christian County","Kentucky"
"538","2013","Christian County","Kentucky"
"282","2014","Christian County","Kentucky"
"688","2012","Clark County","Kentucky"
"541","2013","Clark County","Kentucky"
"248","2014","Clark County","Kentucky"
"91","2012","Clay County","Kentucky"
"60","2013","Clay County","Kentucky"
"35","2014","Clay County","Kentucky"
"60","2012","Clinton County","Kentucky"
"57","2013","Clinton County","Kentucky"
"27","2014","Clinton County","Kentucky"
"48","2012","Crittenden County","Kentucky"
"66","2013","Crittenden County","Kentucky"
"20","2014","Crittenden County","Kentucky"
"28","2012","Cumberland County","Kentucky"
"29","2013","Cumberland County","Kentucky"
"8","2014","Cumberland County","Kentucky"
"1712","2012","Daviess County","Kentucky"
"1276","2013","Daviess County","Kentucky"
"550","2014","Daviess County","Kentucky"
"134","2012","Edmonson County","Kentucky"
"118","2013","Edmonson County","Kentucky"
"71","2014","Edmonson County","Kentucky"
"19","2012","Elliott County","Kentucky"
"18","2013","Elliott County","Kentucky"
"10","2014","Elliott County","Kentucky"
"77","2012","Estill County","Kentucky"
"65","2013","Estill County","Kentucky"
"35","2014","Estill County","Kentucky"
"7378","2012","Fayette County","Kentucky"
"4988","2013","Fayette County","Kentucky"
"1854","2014","Fayette County","Kentucky"
"124","2012","Fleming County","Kentucky"
"112","2013","Fleming County","Kentucky"
"51","2014","Fleming County","Kentucky"
"216","2012","Floyd County","Kentucky"
"188","2013","Floyd County","Kentucky"
"116","2014","Floyd County","Kentucky"
"814","2012","Franklin County","Kentucky"
"608","2013","Franklin County","Kentucky"
"259","2014","Franklin County","Kentucky"
"15","2012","Fulton County","Kentucky"
"20","2013","Fulton County","Kentucky"
"15","2014","Fulton County","Kentucky"
"103","2012","Gallatin County","Kentucky"
"80","2013","Gallatin County","Kentucky"
"37","2014","Gallatin County","Kentucky"
"262","2012","Garrard County","Kentucky"
"194","2013","Garrard County","Kentucky"
"94","2014","Garrard County","Kentucky"
"409","2012","Grant County","Kentucky"
"322","2013","Grant County","Kentucky"
"169","2014","Grant County","Kentucky"
"377","2012","Graves County","Kentucky"
"333","2013","Graves County","Kentucky"
"167","2014","Graves County","Kentucky"
"258","2012","Grayson County","Kentucky"
"251","2013","Grayson County","Kentucky"
"130","2014","Grayson County","Kentucky"
"91","2012","Green County","Kentucky"
"82","2013","Green County","Kentucky"
"40","2014","Green County","Kentucky"
"574","2012","Greenup County","Kentucky"
"482","2013","Greenup County","Kentucky"
"270","2014","Greenup County","Kentucky"
"97","2012","Hancock County","Kentucky"
"92","2013","Hancock County","Kentucky"
"31","2014","Hancock County","Kentucky"
"2381","2012","Hardin County","Kentucky"
"1775","2013","Hardin County","Kentucky"
"770","2014","Hardin County","Kentucky"
"90","2012","Harlan County","Kentucky"
"68","2013","Harlan County","Kentucky"
"59","2014","Harlan County","Kentucky"
"192","2012","Harrison County","Kentucky"
"202","2013","Harrison County","Kentucky"
"89","2014","Harrison County","Kentucky"
"156","2012","Hart County","Kentucky"
"160","2013","Hart County","Kentucky"
"96","2014","Hart County","Kentucky"
"797","2012","Henderson County","Kentucky"
"604","2013","Henderson County","Kentucky"
"281","2014","Henderson County","Kentucky"
"199","2012","Henry County","Kentucky"
"195","2013","Henry County","Kentucky"
"94","2014","Henry County","Kentucky"
"19","2012","Hickman County","Kentucky"
"25","2013","Hickman County","Kentucky"
"7","2014","Hickman County","Kentucky"
"478","2012","Hopkins County","Kentucky"
